resp_id,wave,datum,pohlavi,rok_narozeni,obor1,obor2,zkusenost,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26
w2024_222,2024,2024-04-16,Muž,1985,Anglický jazyk se zaměřením na vzdělávání,,False,7,7,4,5,5,5,6,6,3,5,5,6,5,5,5,6,6,5,6,6,6,6,5,5,6,6
w2024_223,2024,2024-04-16,Žena,2003,Německý jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,7,7,3,5,5,7,6,4,5,5,5,6,7,3,3,6,4,5,4,5,6,6,6,6,6
w2024_224,2024,2024-04-16,Žena,1979,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,4,5,1,4,7,7,2,4,4,6,7,6,5,6,7,6,7,7,7,7,7,5,7,7
w2024_225,2024,2024-04-16,Muž,2003,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,6,6,7,5,6,5,7,6,3,7,4,4,5,7,7,7,7,6,6,6,6,5,6,7,6,6
w2024_226,2024,2024-04-16,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Francouzský jazyk se zaměřením na vzdělávání,True,6,7,5,7,5,7,7,7,4,5,6,7,5,4,3,3,6,5,6,6,6,5,7,7,6,6
w2024_227,2024,2024-04-16,Žena,2002,Speciální pedagogika se zaměřením na vzdělávání,Hudební výchova se zaměřením na vzdělávání,True,7,7,5,3,4,7,7,7,3,7,4,5,6,7,7,7,4,1,6,6,6,7,7,7,6,7
w2024_228,2024,2024-04-16,Muž,2003,Český jazyk a literatura se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,5,6,6,6,6,7,6,6,6,5,7,6,5,6,7,7,7,6,6,6,7,7,7,6
w2024_229,2024,2024-04-16,Žena,1979,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,4,7,7,7,7,7,5,5,7,7,7,4,1,1,7,7,7,7,7,4,7,7,7,7
w2024_230,2024,2024-04-16,Žena,1998,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,6,7,2,6,7,7,6,7,7,6,4,7,7,7,7,7,6,6,7,7,7,7,6,7
w2024_231,2024,2024-04-16,Žena,2002,Matematika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,6,5,5,6,5,7,3,7,1,5,5,6,7,7,6,6,6,6,5,7,7,6,5,7
w2024_232,2024,2024-04-16,Žena,2002,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,5,7,4,7,7,7,4,7,3,5,7,6,6,4,7,6,7,7,7,7,7,7,7,7
w2024_233,2024,2024-04-16,Žena,2002,Matematika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,6,5,5,3,5,6,6,6,2,7,4,5,4,7,6,7,5,4,5,5,5,7,7,7,5,7
w2024_234,2024,2024-04-16,Žena,2002,Francouzský jazyk se zaměřením na vzdělávání,,True,7,6,5,4,3,4,7,7,3,7,2,6,5,7,7,7,5,5,5,6,6,7,7,7,7,6
w2024_235,2024,2024-04-16,Žena,2003,Francouzský jazyk se zaměřením na vzdělávání,,True,7,7,5,5,5,7,7,7,2,7,6,7,4,5,7,7,5,6,5,7,7,7,7,7,7,7
w2024_236,2024,2024-04-16,Žena,2003,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,7,7,5,7,4,7,7,5,3,7,5,5,3,3,7,7,7,7,7,5,7,7,7,7
w2024_237,2024,2024-04-16,Žena,1988,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,7,6,6,7,7,7,6,7,7,6,5,7,5,5,7,7,7,7,7,7,7,7,7,7
w2024_238,2024,2024-04-16,Muž,2001,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,5,7,6,5,4,5,6,7,5,7,4,4,4,3,6,6,5,4,4,4,6,7,6,6,7,7
w2024_239,2024,2024-04-16,Muž,2003,Zeměpis se zaměřením na vzdělávání,Hudební výchova se zaměřením na vzdělávání,False,6,6,2,7,3,5,7,5,3,7,5,5,5,6,6,7,6,6,6,6,5,5,6,5,6,5
w2024_240,2024,2024-04-16,Muž,2001,Český jazyk a literatura se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,6,7,7,5,6,7,7,7,3,4,6,2,4,2,2,4,7,7,5,5,5,4,7,7,6,6
w2024_241,2024,2024-04-16,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,7,5,4,7,7,7,3,7,4,4,3,7,6,7,6,6,5,6,5,7,7,7,5,7
w2024_242,2024,2024-04-16,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,,True,6,7,7,5,6,6,7,7,4,6,5,5,6,6,6,6,4,5,5,5,5,5,5,7,5,7
w2024_243,2024,2024-04-16,Žena,1976,Německý jazyk se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,False,7,6,4,6,5,6,6,6,3,7,5,6,5,5,2,1,5,5,5,5,6,4,5,6,5,6
w2024_244,2024,2024-04-16,Muž,2003,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,7,6,4,5,7,7,7,5,7,3,7,7,7,7,7,6,5,7,7,7,7,7,7,7,7
w2024_245,2024,2024-04-16,Žena,2002,Ruský jazyk se zaměřením na vzdělávání,,True,7,7,4,3,6,6,7,7,6,3,5,6,5,4,6,6,6,6,6,6,6,6,6,6,6,6
w2024_246,2024,2024-04-16,Žena,1999,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,6,7,6,7,4,6,6,7,4,7,4,4,7,7,7,7,4,7,7,7,7,7,7,6,7,7
w2024_247,2024,2024-04-16,Muž,2005,Anglický jazyk se zaměřením na vzdělávání,,True,5,6,3,4,5,5,6,6,3,4,6,5,6,2,6,5,5,5,5,6,5,5,6,5,5,6
w2024_248,2024,2024-04-16,Žena,2002,Hudební výchova se zaměřením na vzdělávání,Německý jazyk se zaměřením na vzdělávání,True,7,7,7,4,5,7,7,7,1,7,2,5,6,4,7,7,6,5,5,5,6,7,7,7,7,7
w2024_249,2024,2024-04-16,Žena,2002,Český jazyk a literatura se zaměřením na vzdělávání,,True,5,6,6,5,6,5,5,5,3,5,4,5,5,6,6,6,5,6,5,4,4,6,6,6,5,6
w2024_250,2024,2024-04-16,Žena,2002,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,6,5,6,6,5,5,4,4,4,3,3,5,6,5,6,4,5,2,6,6,6,6,6,5,5,3
w2024_251,2024,2024-04-16,Muž,2001,Matematika se zaměřením na vzdělávání,Technická a informační výchova se zaměřením na vzdělávání,True,7,3,2,4,5,5,7,3,2,6,5,6,6,6,7,7,6,5,7,7,7,7,5,7,7,7
w2024_252,2024,2024-04-16,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,False,6,6,7,4,4,6,6,6,3,7,5,5,6,7,7,7,6,6,4,4,4,7,7,7,4,7
w2024_253,2024,2024-04-16,Žena,2001,Německý jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,6,4,5,6,7,7,1,3,4,6,6,7,6,7,6,4,6,6,6,6,6,7,5,7
w2024_254,2024,2024-04-16,Žena,1998,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,5,3,4,7,7,7,4,7,4,5,7,5,3,4,5,4,6,6,6,7,7,7,7,4
w2024_255,2024,2024-04-16,Muž,2002,Anglický jazyk se zaměřením na vzdělávání,,True,6,6,5,6,6,6,7,6,4,6,4,6,6,6,6,6,6,6,6,5,6,7,6,6,6,6
w2024_256,2024,2024-04-17,Žena,1979,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,6,6,4,6,6,6,6,6,6,6,6,6,4,6,4,4,6,6,6,6,6,6,6,6,6,6
w2024_257,2024,2024-04-17,Žena,1999,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,False,6,5,4,5,6,7,7,7,5,4,5,5,6,4,3,4,4,6,5,5,6,6,5,6,6,5
w2024_258,2024,2024-04-17,Žena,2003,Hudební výchova se zaměřením na vzdělávání,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,True,7,7,6,5,5,7,7,7,5,6,4,5,5,6,6,7,6,6,7,6,7,7,7,7,6,6
w2024_259,2024,2024-04-17,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,7,6,1,7,7,7,3,7,6,7,3,7,7,7,7,7,5,5,5,7,7,7,5,7
w2024_260,2024,2024-04-17,Žena,2003,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,7,7,6,6,6,7,7,7,5,6,6,6,6,6,6,7,5,5,6,6,6,7,5,7,6,7
w2024_261,2024,2024-04-17,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,6,3,4,6,7,7,2,7,3,7,7,7,7,7,6,4,6,7,7,7,4,7,6,7
w2024_262,2024,2024-04-17,Žena,2002,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,7,3,5,7,5,7,2,5,5,7,5,7,5,5,7,6,6,5,5,7,7,5,6,7
w2024_263,2024,2024-04-17,Žena,2002,Výchova ke zdraví se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,5,4,4,7,7,7,2,4,6,6,6,6,7,7,6,6,6,6,6,7,7,7,6,7
w2024_264,2024,2024-04-17,Žena,2002,Matematika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,7,7,7,7,7,7,6,7,6,7,6,7,5,5,7,6,6,7,7,7,7,7,5,6
w2024_265,2024,2024-04-17,Žena,2002,Přírodopis se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,6,4,5,3,4,6,5,6,4,4,5,6,6,4,4,4,5,4,5,5,5,5,6,6,6,5
w2024_266,2024,2024-04-17,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,7,6,3,6,7,7,1,5,4,2,3,7,5,5,6,5,6,7,6,7,7,6,5,7
w2024_267,2024,2024-04-17,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,5,5,4,7,4,7,3,4,5,5,5,5,5,6,5,5,5,6,5,6,7,7,6,7
w2024_268,2024,2024-04-17,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,7,5,5,7,6,7,5,6,3,6,5,7,7,7,6,4,5,5,6,7,6,4,5,7
w2024_269,2024,2024-04-17,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,5,7,3,6,7,7,6,7,6,5,7,7,5,7,7,6,7,7,7,5,7,7,7,7
w2024_270,2024,2024-04-17,Žena,2001,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,6,7,5,5,4,4,5,6,4,6,3,6,6,6,6,6,6,5,6,6,6,7,6,5,6,6
w2024_271,2024,2024-04-17,Žena,2003,Speciální pedagogika se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,3,4,5,7,7,7,3,7,5,6,7,6,6,7,6,5,7,6,7,7,7,7,7,6
w2024_272,2024,2024-04-17,Žena,2003,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,5,3,5,7,7,7,2,7,2,5,4,6,6,7,5,3,5,6,4,7,7,6,5,7
w2024_273,2024,2024-04-17,Žena,1994,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,7,5,5,7,7,7,5,4,2,1,7,5,7,7,6,7,6,7,7,7,1,6,7,6
w2024_274,2024,2024-04-17,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,,True,6,6,5,6,6,4,7,7,4,5,6,3,5,4,4,6,6,6,7,5,5,5,7,7,5,6
w2024_275,2024,2024-04-17,Muž,1985,Francouzský jazyk se zaměřením na vzdělávání,Technická a informační výchova se zaměřením na vzdělávání,True,7,7,6,6,5,7,7,7,5,7,4,7,6,7,7,7,7,7,7,5,7,7,7,5,7,7
w2024_276,2024,2024-04-17,Žena,2002,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,5,6,5,6,5,4,5,3,7,5,3,6,5,3,2,5,5,6,6,6,6,3,6,5,6,3
w2024_277,2024,2024-04-17,Muž,2002,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,False,6,7,7,6,6,6,6,7,5,6,4,7,7,4,7,6,6,5,7,7,7,6,6,4,6,6
w2024_278,2024,2024-04-17,Žena,2001,Anglický jazyk se zaměřením na vzdělávání,,True,5,5,6,5,5,6,6,6,4,5,4,5,5,6,5,5,5,5,4,5,5,5,5,5,5,6
w2024_279,2024,2024-04-17,Žena,1995,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,7,6,6,7,7,7,6,7,4,5,5,6,5,5,6,5,6,6,6,6,7,7,6,6
w2024_280,2024,2024-04-17,Žena,2003,Český jazyk a literatura se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,False,7,7,5,4,5,7,7,7,3,4,6,5,4,6,7,7,7,5,7,6,7,7,7,7,7,7
w2024_281,2024,2024-04-17,Muž,2002,Matematika se zaměřením na vzdělávání,Fyzika se zaměřením na vzdělávání,True,7,7,5,4,5,7,7,7,3,5,4,6,6,6,5,6,6,6,7,6,6,6,6,7,7,6
w2024_282,2024,2024-04-17,Muž,2003,Český jazyk a literatura se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,False,6,7,4,4,6,6,6,6,4,3,5,4,4,3,4,4,6,6,4,4,6,4,6,6,5,2
w2024_283,2024,2024-04-17,Muž,2002,Anglický jazyk se zaměřením na vzdělávání,,True,4,5,3,5,4,6,6,5,3,4,3,6,6,5,6,4,5,5,7,6,5,4,4,5,6,5
w2024_284,2024,2024-04-17,Muž,2001,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,5,5,6,4,4,5,6,5,5,5,4,5,5,4,5,5,5,6,6,5,6,6,6,6,5,7
w2024_285,2024,2024-04-18,Žena,1990,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,7,7,6,7,6,7,7,7,4,7,2,3,4,7,4,6,7,7,7,7,7,7,7,7,7,7
w2024_286,2024,2024-04-18,Žena,1998,Hudební výchova se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,3,5,3,5,7,7,4,6,4,4,6,4,5,6,7,5,5,5,6,6,5,7,6,6
w2024_287,2024,2024-04-18,Žena,2000,Německý jazyk se zaměřením na vzdělávání,,False,7,7,4,4,5,7,7,7,4,6,4,6,7,5,4,5,7,5,5,7,7,7,7,6,7,7
w2024_288,2024,2024-04-18,Muž,2002,Přírodopis se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,7,6,5,7,5,6,7,6,7,7,4,4,5,5,3,5,7,7,7,5,6,6,7,7,6,5
w2024_289,2024,2024-04-18,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,False,7,7,5,2,4,6,7,7,3,5,3,7,7,5,6,6,6,3,5,6,4,7,7,6,6,7
w2024_290,2024,2024-04-18,Muž,2001,Anglický jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,6,6,2,7,7,5,6,3,5,2,6,5,4,2,2,2,5,6,5,5,5,5,5,5,5,4
w2024_291,2024,2024-04-18,Žena,1998,Ruský jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,4,5,4,6,6,7,2,5,4,3,4,7,7,7,4,4,4,4,4,7,4,7,5,7
w2024_292,2024,2024-04-18,Žena,1990,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,4,4,5,7,5,7,4,4,6,3,5,4,3,7,5,7,7,7,7,5,5,5,6,7
w2024_293,2024,2024-04-18,Žena,1979,Anglický jazyk se zaměřením na vzdělávání,,False,7,7,5,5,4,7,7,7,5,6,4,4,4,7,5,6,5,7,4,4,4,7,7,7,6,7
w2024_294,2024,2024-04-18,Žena,2001,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,3,5,4,4,3,5,1,7,1,1,4,7,7,7,7,6,5,7,6,7,6,7,6,7
w2024_295,2024,2024-04-18,Žena,2001,Francouzský jazyk se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,True,7,7,4,4,4,4,7,7,4,6,6,4,4,6,4,4,7,7,7,7,7,7,7,7,7,5
w2024_296,2024,2024-04-18,Žena,2003,Speciální pedagogika se zaměřením na vzdělávání,Základy společenských věd se zaměřením na vzdělávání,False,7,7,7,6,7,7,7,7,5,7,6,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7
w2024_297,2024,2024-04-18,Žena,2000,Anglický jazyk se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,7,6,5,5,5,6,7,7,4,4,5,6,6,5,4,5,5,6,6,6,6,6,7,7,7,7
w2024_298,2024,2024-04-19,Žena,2002,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,7,5,5,6,7,7,3,7,3,7,7,7,3,3,7,7,6,6,5,7,7,7,5,7
w2024_299,2024,2024-04-19,Žena,1984,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,2,6,5,7,7,7,3,2,5,4,6,3,2,5,7,7,7,4,6,3,4,6,5,6
w2024_300,2024,2024-04-19,Žena,2001,Anglický jazyk se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,6,4,4,6,7,7,5,5,4,5,5,6,5,6,5,4,5,6,5,5,6,7,6,6
w2024_301,2024,2024-04-19,Žena,1986,Německý jazyk se zaměřením na vzdělávání,Ruský jazyk se zaměřením na vzdělávání,True,7,7,7,5,5,6,7,7,5,7,1,5,7,7,7,7,7,4,7,7,7,7,7,7,7,7
w2024_302,2024,2024-04-19,Žena,1985,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,5,7,4,7,5,7,5,5,5,7,7,5,5,5,7,7,7,7,7,7,7,7,7,5
w2024_303,2024,2024-04-19,Žena,1980,Anglický jazyk se zaměřením na vzdělávání,,True,6,6,5,6,5,4,7,7,6,6,4,6,6,4,6,6,7,6,7,7,7,6,7,6,7,6
w2024_304,2024,2024-04-19,Žena,1999,Anglický jazyk se zaměřením na vzdělávání,,False,7,7,6,6,5,5,5,7,4,5,5,5,5,4,5,5,6,6,5,6,5,6,7,6,6,6
w2024_305,2024,2024-04-19,Muž,1999,Anglický jazyk se zaměřením na vzdělávání,,True,5,5,5,6,6,4,7,4,5,6,4,5,5,6,5,5,4,4,5,3,5,6,5,4,4,5
w2024_306,2024,2024-04-20,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,,True,7,6,7,7,7,7,7,7,6,7,6,1,7,7,7,7,7,4,7,7,7,7,7,5,7,6
w2024_307,2024,2024-04-20,Žena,1999,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,4,5,3,7,7,7,3,5,5,6,6,5,5,3,6,5,5,5,5,5,6,5,5,7
w2024_308,2024,2024-04-20,Žena,1999,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,6,6,6,6,5,5,5,6,5,6,5,5,5,5,6,6,5,5,5,5,6,6,5,4,6,6
w2024_309,2024,2024-04-20,Žena,1998,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,6,7,5,5,3,5,7,6,3,7,3,4,5,6,5,6,4,4,5,6,5,6,6,6,6,5
w2024_310,2024,2024-04-20,Žena,1994,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,6,6,5,7,7,7,5,7,2,2,6,6,7,7,4,6,7,5,6,7,7,7,6,7
w2024_311,2024,2024-04-20,Žena,1998,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,5,3,5,4,7,6,6,4,3,5,3,5,3,2,2,5,6,6,5,5,3,6,7,6,7
w2024_312,2024,2024-04-21,Žena,1987,Ruský jazyk se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,False,7,6,4,5,4,4,6,2,1,5,4,5,5,6,5,5,6,6,6,6,6,4,4,4,5,6
w2024_313,2024,2024-04-22,Žena,2002,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,5,7,5,4,4,5,6,7,6,5,5,7,4,5,6,5,6,6,6,6,6,6,6,6
w2024_314,2024,2024-04-22,Žena,2001,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,7,3,4,7,7,7,3,7,3,4,5,5,4,7,6,6,5,7,6,7,7,7,6,7
w2024_315,2024,2024-04-22,Žena,2002,Hudební výchova se zaměřením na vzdělávání,,True,7,7,7,7,5,6,7,7,6,7,6,6,6,6,5,6,6,7,7,6,6,7,7,7,7,7
w2024_316,2024,2024-04-22,Muž,2001,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,4,2,4,6,6,7,2,2,2,6,6,4,4,4,2,2,6,6,6,4,6,6,6,6
w2024_317,2024,2024-04-23,Muž,2002,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,False,7,5,4,4,6,4,6,6,4,4,4,5,5,5,6,3,6,5,5,6,6,6,6,5,6,6
w2024_318,2024,2024-04-25,Žena,2003,Hudební výchova se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,True,7,6,2,5,4,3,7,6,3,4,5,6,6,5,1,3,6,3,5,6,5,6,7,6,6,7
w2024_319,2024,2024-04-25,Žena,2002,Chemie se zaměřením na vzdělávání,Fyzika se zaměřením na vzdělávání,True,6,7,4,5,5,6,6,6,5,3,3,5,6,5,6,6,5,5,5,5,5,6,6,6,5,5
w2024_320,2024,,Žena,1991,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,5,4,4,7,6,7,4,7,6,7,7,6,3,4,7,4,7,7,7,7,7,6,7,7
w2024_321,2024,,Žena,1999,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,7,6,5,7,7,7,3,7,7,7,7,7,2,4,7,6,6,7,7,7,7,7,7,7
w2024_322,2024,,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,4,5,5,7,5,6,4,4,4,5,5,3,5,7,5,5,7,5,7,7,7,7,7,5
w2024_323,2024,,Žena,2001,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,7,4,5,7,7,7,5,6,5,6,5,7,7,6,6,6,6,6,6,5,6,6,6,6
w2024_324,2024,,Žena,2001,Německý jazyk se zaměřením na vzdělávání,,False,7,7,5,5,5,7,7,7,5,7,4,4,4,3,1,1,6,4,4,4,6,7,7,7,7,7
w2024_325,2024,,Žena,2003,Německý jazyk se zaměřením na vzdělávání,,True,6,7,7,7,4,5,6,7,3,7,4,4,4,7,7,7,4,4,4,5,5,6,5,6,5,6
w2024_326,2024,,Muž,1986,Německý jazyk se zaměřením na vzdělávání,,False,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,3,4,4,4,4
w2024_327,2024,,Žena,2001,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,4,5,4,7,7,7,5,7,5,6,5,5,6,5,5,5,6,6,6,7,6,6,6,6
w2024_328,2024,,Žena,2002,Přírodopis se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,5,5,5,7,7,7,4,7,6,5,6,4,7,7,6,6,7,7,7,7,7,7,7,7
w2024_329,2024,,Žena,2002,Anglický jazyk se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,4,5,3,6,6,7,4,6,5,5,6,6,5,6,6,5,7,6,6,6,6,6,7,6
w2024_330,2024,,Žena,1994,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,6,6,3,5,3,6,6,6,2,4,3,5,6,4,3,4,4,2,5,3,5,6,6,7,4,4
w2024_331,2024,,Muž,1972,Německý jazyk se zaměřením na vzdělávání,,False,7,7,2,5,5,7,7,7,3,5,3,4,5,3,5,3,5,5,5,5,5,5,5,5,5,5
w2024_332,2024,,Muž,1985,Anglický jazyk se zaměřením na vzdělávání,,True,7,5,4,5,5,4,4,6,3,4,6,6,6,4,6,6,7,5,6,6,6,6,6,5,6,6
w2024_333,2024,,Žena,1997,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,5,7,4,7,7,7,4,7,7,6,5,6,3,6,7,7,6,4,5,7,7,7,7,6
w2026_001,2026,2026-02-11,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,5,5,4,6,7,7,4,3,4,6,5,3,2,1,4,2,6,4,7,6,7,7,7,6
w2026_002,2026,2026-02-11,Žena,2005,Německý jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,7,5,5,7,7,7,4,6,4,6,6,5,4,3,7,5,5,7,6,7,7,7,6,7
w2026_003,2026,2026-02-11,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,,False,7,7,5,6,4,7,7,7,4,6,3,3,5,7,5,5,6,4,6,7,7,6,7,7,7,7
w2026_004,2026,2026-02-11,Žena,2005,Německý jazyk se zaměřením na vzdělávání,Jiný obor,True,6,5,6,5,5,4,5,6,4,5,3,4,4,5,4,6,6,4,4,5,5,5,6,6,5,5
w2026_005,2026,2026-02-11,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Ruský jazyk se zaměřením na vzdělávání,True,7,7,7,7,5,7,7,7,4,7,5,6,6,7,5,7,5,6,7,5,7,7,7,7,7,7
w2026_006,2026,2026-02-11,Muž,2004,Dějepis se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,7,5,6,5,7,4,7,4,5,6,7,6,7,3,7,5,5,5,7,6,4,7,6,5,7
w2026_007,2026,2026-02-11,Žena,2004,Speciální pedagogika se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,6,6,4,4,5,5,7,7,3,5,5,6,5,5,6,5,5,5,5,7,6,7,7,7,6,6
w2026_008,2026,2026-02-11,Žena,2000,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,5,7,7,4,5,5,6,6,6,7,4,6,5,7,5,5,6,5,6,5,5,7,6,7,7,7
w2026_009,2026,2026-02-11,Žena,2003,Výchova ke zdraví se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,True,7,7,6,1,1,5,7,7,1,1,4,3,3,7,7,7,7,6,6,5,5,7,7,6,7,7
